"","week","month","year","County","City","AQI_Weekly_Measurement","Weather_TMAX","Weather_TMIN","Weather_AWND","Weather_PRCP","traffic_bike_counts","Pollution_pm25","Pollution_o3","Pollution_no2","Pollution_so2","Pollution_co","traffic_ped_counts","traffic_vehicle_counts"
"1",1,1,2018,"Philadelphia","Philadelphia",9.60100502512563,23,9.14285714285714,12.1757142857143,0.02,NA,38.7142857142857,22.7142857142857,11.7142857142857,NA,1.85714285714286,NA,NA
"2",1,1,2019,"Philadelphia","Philadelphia",6.76766826923077,48.7142857142857,35.2857142857143,8.21285714285714,0.0828571428571429,NA,NA,17.4285714285714,11.1428571428571,NA,2.14285714285714,NA,NA
"3",1,1,2020,"Philadelphia","Philadelphia",9.12906976744186,49,34.5714285714286,7.35,0.0585714285714286,NA,NA,18.7142857142857,14.5714285714286,NA,NA,NA,NA
"4",1,1,2021,"Philadelphia","Philadelphia",7.0555333998006,44.2857142857143,32.8571428571429,8.30714285714286,0.147142857142857,230.3,25.8571428571429,17,9.14285714285714,NA,1.85714285714286,4704.75,NA
"5",2,1,2018,"Philadelphia","Philadelphia",12.5432291666667,49,27.1428571428571,7.60428571428571,0.211428571428571,NA,46.2857142857143,21.4285714285714,15.8571428571429,NA,NA,NA,NA
"6",2,1,2019,"Philadelphia","Philadelphia",6.76248477466504,39.4285714285714,27.4285714285714,10.0014285714286,0.0471428571428571,NA,29.7142857142857,19.5714285714286,11.7142857142857,NA,2.71428571428571,NA,NA
"7",2,1,2020,"Philadelphia","Philadelphia",6.938,53.4285714285714,35.8571428571429,7.47714285714286,0.0228571428571429,NA,34.2857142857143,19.2857142857143,12.5714285714286,NA,4.14285714285714,NA,34229.4
"8",2,1,2021,"Philadelphia","Philadelphia",16.814328358209,44.4285714285714,25.8571428571429,4.69714285714286,0,245.5,44,16.5714285714286,19,NA,3.85714285714286,5206.53846153846,NA
"9",3,1,2018,"Philadelphia","Philadelphia",15.3846245530393,44.5714285714286,23.5714285714286,6.77571428571429,0.0128571428571429,NA,48.7142857142857,18.1428571428571,19.4285714285714,NA,1.57142857142857,NA,NA
"10",3,1,2019,"Philadelphia","Philadelphia",11.8868891537545,37.5714285714286,23.4285714285714,9.61857142857143,0.217142857142857,NA,58.5714285714286,17.4285714285714,16,NA,3.71428571428571,NA,NA
"11",3,1,2020,"Philadelphia","Philadelphia",6.5463144963145,43,26.5714285714286,10.48,0.0585714285714286,NA,36.7142857142857,25.5714285714286,8.14285714285714,NA,2,NA,44876
"12",3,1,2021,"Philadelphia","Philadelphia",10.1575247524752,47,30.5714285714286,9.07428571428571,0.0414285714285714,203.666666666667,50.7142857142857,22,13.7142857142857,NA,2.57142857142857,495,NA
"13",4,1,2018,"Philadelphia","Philadelphia",9.70029411764706,52.5714285714286,32.2857142857143,6.86857142857143,0.114285714285714,NA,51.5714285714286,21.7142857142857,15.1428571428571,NA,NA,NA,NA
"14",4,1,2019,"Philadelphia","Philadelphia",6.92631578947368,45.5714285714286,24.7142857142857,7.38142857142857,0.177142857142857,NA,41.1428571428571,23.8571428571429,14.2857142857143,NA,3.71428571428571,NA,NA
"15",4,1,2020,"Philadelphia","Philadelphia",10.7701923076923,49.1428571428571,31.5714285714286,7.51,0.242857142857143,NA,47.5714285714286,21.2857142857143,17.5714285714286,NA,3.42857142857143,NA,10113.5
"16",4,1,2021,"Philadelphia","Philadelphia",6.92050505050505,38.7142857142857,27.2857142857143,10.7685714285714,0.0185714285714286,NA,31.2857142857143,27.5714285714286,10.7142857142857,NA,NA,42.3333333333333,NA
"17",5,1,2018,NA,NA,NA,39.7142857142857,25,8.75428571428571,0.167142857142857,NA,41.3333333333333,20.6666666666667,11.3333333333333,NA,1,NA,NA
"18",5,1,2019,"Philadelphia","Philadelphia",19.0872093023256,37.7142857142857,14.8571428571429,6.03857142857143,0.0357142857142857,NA,51.3333333333333,22,13.6666666666667,1,2,NA,NA
"19",5,1,2020,"Philadelphia","Philadelphia",10.4572629051621,49.7142857142857,32.8571428571429,5.17714285714286,0.0228571428571429,NA,25,22.3333333333333,15.3333333333333,NA,2,NA,NA
"20",5,1,2021,"Philadelphia","Philadelphia",6.03633257403189,35,24.2857142857143,12.43,0.158571428571429,NA,16.3333333333333,29.3333333333333,7.33333333333333,NA,3,NA,NA
"21",6,2,2018,"Philadelphia","Philadelphia",13.0464935064935,45.8571428571429,28.1428571428571,6.16714285714286,0.425714285714286,NA,51.1428571428571,18.2857142857143,18.4285714285714,NA,2.85714285714286,NA,NA
"22",6,2,2019,"Philadelphia","Philadelphia",9.84920424403183,48.1428571428571,30.5714285714286,7.57428571428571,0.0871428571428571,NA,49.5714285714286,19.7142857142857,14.7142857142857,NA,2.28571428571429,NA,NA
"23",6,2,2020,"Philadelphia","Philadelphia",7.12154031287605,52,36.5714285714286,8.14857142857143,0.2,NA,35.2857142857143,24.8571428571429,13.2857142857143,NA,4.57142857142857,NA,NA
"24",6,2,2021,"Philadelphia","Philadelphia",13.1143706640238,38.4285714285714,24.5714285714286,6.55,0.111428571428571,NA,40.4285714285714,24.8571428571429,17.1428571428571,NA,1.28571428571429,NA,NA
"25",7,2,2018,"Philadelphia","Philadelphia",9.37843373493976,54.5714285714286,34.4285714285714,7.86,0.202857142857143,NA,37,23.1428571428571,10.7142857142857,NA,1.57142857142857,NA,NA
"26",7,2,2019,"Philadelphia","Philadelphia",5.65175438596491,47.4285714285714,31.8571428571429,9.90571428571429,0.202857142857143,NA,45.5714285714286,26.2857142857143,10.8571428571429,NA,NA,NA,NA
"27",7,2,2020,"Philadelphia","Philadelphia",8.46489493201483,48.8571428571429,29.5714285714286,6.36,0.0442857142857143,448.5,34.8571428571429,24,12.2857142857143,NA,2.14285714285714,NA,13150
"28",7,2,2021,"Philadelphia","Philadelphia",9.49158415841584,35,26.2857142857143,8.59571428571429,0.265714285714286,NA,38.7142857142857,22.8571428571429,15.1428571428571,NA,1.71428571428571,NA,9308
"29",8,2,2018,"Philadelphia","Philadelphia",9.09621301775148,58.7142857142857,44.4285714285714,7.60571428571429,0.158571428571429,NA,38.8571428571429,17.5714285714286,12.5714285714286,NA,1.28571428571429,NA,NA
"30",8,2,2019,"Philadelphia","Philadelphia",7.03863912515188,44.8571428571429,32.4285714285714,10.2271428571429,0.155714285714286,NA,37,28.8571428571429,10,NA,2.57142857142857,NA,NA
"31",8,2,2020,"Philadelphia","Philadelphia",8.72235722964763,50.7142857142857,30.4285714285714,7.06142857142857,0.03,NA,42.5714285714286,26.7142857142857,13.7142857142857,NA,NA,NA,NA
"32",8,2,2021,"Philadelphia","Philadelphia",12.8084915084915,42.5714285714286,29.4285714285714,8.56428571428571,0.0985714285714286,NA,41,29,15.1428571428571,NA,2.14285714285714,NA,NA
"33",9,2,2018,"Philadelphia","Philadelphia",7.8215710723192,54.2857142857143,36,12.5285714285714,0.261428571428571,NA,45,25.3333333333333,18,NA,2.33333333333333,NA,330.5
"34",9,2,2019,NA,NA,NA,41.1428571428571,29.7142857142857,9.01285714285714,0.278571428571429,NA,35.6666666666667,30.6666666666667,7,NA,2.33333333333333,NA,NA
"35",9,2,2020,"Philadelphia","Philadelphia",7.25428921568627,51.5714285714286,33,10.8328571428571,0.1,NA,36,27.25,6.5,NA,1.75,NA,27668.75
"36",9,2,2021,"Philadelphia","Philadelphia",8.81476709613479,47.7142857142857,31.4285714285714,8.98,0.19,NA,32,26,17,NA,3,NA,NA
"37",10,3,2018,"Philadelphia","Philadelphia",5.75664596273292,44,30.5714285714286,10.3842857142857,0.291428571428571,NA,39.4285714285714,27.8571428571429,9.28571428571429,NA,1.42857142857143,NA,NA
"38",10,3,2019,"Philadelphia","Philadelphia",12.4196662693683,43.2857142857143,27.8571428571429,8.02142857142857,0.131428571428571,NA,53.7142857142857,31.7142857142857,12.8571428571429,NA,1.85714285714286,NA,NA
"39",10,3,2020,"Philadelphia","Philadelphia",6.75772058823529,59.2857142857143,37.8571428571429,9.84285714285714,0.0414285714285714,NA,38.4285714285714,27,11.2857142857143,NA,3,NA,NA
"40",10,3,2021,"Philadelphia","Philadelphia",11.753869047619,54.1428571428571,30.4285714285714,8.24571428571429,0,465,34.8571428571429,32.8571428571429,12.1428571428571,NA,NA,NA,NA
"41",11,3,2018,"Philadelphia","Philadelphia",7.08022388059702,46.1428571428571,30.5714285714286,12.6542857142857,0.0114285714285714,288.75,41.8571428571429,30,9.71428571428571,NA,NA,NA,16702.5
"42",11,3,2019,"Philadelphia","Philadelphia",5.59988052568698,57.5714285714286,35.5714285714286,9.01142857142857,0.0142857142857143,NA,39.7142857142857,35,9.14285714285714,NA,2.57142857142857,NA,NA
"43",11,3,2020,"Philadelphia","Philadelphia",5.8681195516812,60,40.4285714285714,8.43428571428571,0.0471428571428571,224.1,31.1428571428571,28.8571428571429,7.14285714285714,NA,2.14285714285714,NA,8307.3
"44",11,3,2021,"Philadelphia","Philadelphia",7.19489274770174,52.5714285714286,36.7142857142857,10.0342857142857,0.112857142857143,NA,37.5714285714286,30,9.28571428571429,NA,1.71428571428571,NA,28462.75
"45",12,3,2018,"Philadelphia","Philadelphia",6.06698911729141,46.1428571428571,32.2857142857143,11.2142857142857,0.151428571428571,NA,35,30.5714285714286,9.28571428571429,NA,1,NA,NA
"46",12,3,2019,"Philadelphia","Philadelphia",5.92256097560976,55.1428571428571,36.2857142857143,10.5785714285714,0.201428571428571,NA,34.7142857142857,35.2857142857143,9.71428571428571,NA,3.42857142857143,NA,NA
"47",12,3,2020,"Philadelphia","Philadelphia",5.93404791929382,59.7142857142857,40.2857142857143,9.10714285714286,0.27,NA,30.5714285714286,27.7142857142857,6,NA,2.85714285714286,NA,15943.1875
"48",12,3,2021,"Philadelphia","Philadelphia",9.57705410821643,61.1666666666667,35,7.45833333333333,0.248333333333333,NA,28,28.5714285714286,10.7142857142857,NA,2.85714285714286,NA,NA
"49",13,3,2018,"Philadelphia","Philadelphia",9.08393719806763,59.8571428571429,38.2857142857143,6.93571428571429,0.0314285714285714,206.875,44.5,28.5,11.1666666666667,NA,NA,NA,NA
"50",13,3,2019,"Philadelphia","Philadelphia",5.73296836982968,60,36.5714285714286,8.72285714285714,0.0128571428571429,NA,41,34.5,9.83333333333333,NA,2.5,NA,NA
"51",13,3,2020,"Philadelphia","Philadelphia",6.23107088989442,56.4285714285714,44.8571428571429,8.11714285714286,0.16,NA,25,28.4285714285714,7.28571428571429,NA,4.14285714285714,NA,NA
"52",13,3,2021,NA,NA,NA,63.8333333333333,40.5,9.245,0.163333333333333,NA,NA,31.6666666666667,8,NA,3,NA,NA
"53",14,4,2018,"Philadelphia","Philadelphia",7.05289672544081,54.7142857142857,35.5714285714286,9.52142857142857,0.07,164.25,38.2857142857143,32.4285714285714,8,NA,NA,NA,NA
"54",14,4,2019,"Philadelphia","Philadelphia",7.49269461077844,66.8571428571429,41.7142857142857,8.40285714285714,0.0585714285714286,303,43.7142857142857,37.2857142857143,10.5714285714286,NA,2.28571428571429,NA,NA
"55",14,4,2020,"Philadelphia","Philadelphia",5.31456456456456,63.2857142857143,43.7142857142857,10.0028571428571,0.00142857142857143,NA,21.8571428571429,32.1428571428571,5.42857142857143,NA,3.71428571428571,NA,NA
"56",14,4,2021,"Philadelphia","Philadelphia",6.99613478691774,67.1666666666667,40.5,7.38166666666667,0,NA,NA,NA,NA,NA,NA,34,NA
"57",15,4,2018,"Philadelphia","Philadelphia",11.3785294117647,64,40.8571428571429,10.0671428571429,0.0628571428571429,253.5,50.8571428571429,36.7142857142857,9,NA,NA,960,NA
"58",15,4,2019,"Philadelphia","Philadelphia",5.53447737909516,71,49.5714285714286,9.07571428571429,0.191428571428571,900.454545454545,29.5714285714286,30.8571428571429,5.42857142857143,NA,1.42857142857143,NA,NA
"59",15,4,2020,"Philadelphia","Philadelphia",6.60971357409714,65.5714285714286,44.1428571428571,11.5357142857143,0.325714285714286,NA,37.4285714285714,34.5714285714286,4.71428571428571,NA,2.42857142857143,NA,NA
"60",15,4,2021,"Philadelphia","Philadelphia",7.14110552763819,63.1428571428571,46.1428571428571,6.90285714285714,0.15,NA,19.7142857142857,28.7142857142857,5.71428571428571,NA,4,NA,4525.16666666667
"61",16,4,2018,"Philadelphia","Philadelphia",5.68044444444444,58.7142857142857,38.1428571428571,11.09,0.292857142857143,343.666666666667,38.2857142857143,33.4285714285714,7.71428571428571,NA,1.85714285714286,NA,NA
