"","week","month","year","County","AQI_Weekly_Measurement","City","Weather_TMAX","Weather_TMIN","Weather_AWND","Weather_PRCP","avg_weekday_rides","avg_saturday_rides","avg_sunday_holiday_rides","Pollution_pm25","Pollution_o3","traffic_taxi_trip_miles","traffic_taxi_trip_totals","traffic_rideshare_miles","traffic_speed","traffic_bus_count"
"199",50,12,2020,"Cook",14.8424068767908,"Chicago",42.8095238095238,27.7619047619048,8.63809523809524,0.227619047619048,NA,NA,NA,45,NA,NA,NA,NA,NA,NA
"200",50,12,2021,NA,NA,NA,57.3809523809524,34.8571428571429,13.1542857142857,0.128571428571429,NA,NA,NA,33.3333333333333,NA,NA,NA,NA,NA,NA
"201",51,12,2018,"Cook",11.928611898017,"Chicago",43.6190476190476,30,8.92666666666667,0.0157142857142857,NA,NA,NA,44.1428571428571,14.2857142857143,NA,NA,NA,NA,NA
"202",51,12,2019,"Cook",17.0483146067416,"Chicago",41.4761904761905,23.7619047619048,8.14952380952381,0,NA,NA,NA,41.4285714285714,NA,NA,NA,NA,NA,NA
"203",51,12,2020,"Cook",14.8847058823529,"Chicago",40.1428571428571,30.1904761904762,9.21428571428571,0,NA,NA,NA,41.7142857142857,NA,NA,NA,NA,NA,NA
"204",51,12,2021,NA,NA,NA,40.3809523809524,26.7142857142857,8.99,0.00666666666666667,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
"205",52,12,2018,"Cook",12.7801136363636,"Chicago",43.2857142857143,27.3333333333333,9.18190476190476,0.0904761904761905,NA,NA,NA,NA,17.2857142857143,NA,NA,NA,NA,NA
"206",52,12,2019,"Cook",12.3980769230769,"Chicago",52.7142857142857,33.8571428571429,9.88428571428572,0.168571428571429,NA,NA,NA,38.2857142857143,NA,NA,NA,NA,NA,NA
"207",52,12,2020,"Cook",9.07894736842105,"Chicago",36.55,18,11.799,0.056,NA,NA,NA,23.7142857142857,NA,NA,NA,NA,NA,NA
"208",52,12,2021,NA,NA,NA,45.3333333333333,30.1904761904762,7.72142857142857,0.142380952380952,NA,NA,NA,34.2857142857143,NA,NA,NA,NA,NA,NA
"209",53,12,2018,"Cook",9.87962962962963,"Chicago",40,31.6666666666667,8.87333333333333,0.77,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
"210",53,12,2019,"Cook",4.97123287671233,"Chicago",29,25,14.3933333333333,0.0266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",53,12,2020,"Cook",13.8255102040816,"Chicago",32.6666666666667,23.1666666666667,8.87333333333333,0.111666666666667,NA,NA,NA,37,NA,NA,NA,NA,NA,NA
"212",53,12,2021,NA,NA,NA,43.6666666666667,33.3333333333333,7.53333333333333,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA
