"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-11",,,,,"0.46","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-12",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-13",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-14",,,,,"0.10","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-15",,,,,"0.30","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-16",,,,,"0.58","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-17",,,,,"0.25","2.3",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-18",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-19",,,,,"0.12","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-20",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-21",,,,,"0.00",,,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-22",,,,,"0.65","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-23",,,,,"0.16","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-24",,,,,"0.28","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-25",,,,,"0.78","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-26",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-27",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-02-28",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-01",,,,,"0.76","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-02",,,,,"0.91","4.4",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-03",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-04",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-05",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-06",,,,,"0.02","0.2",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-07",,,,,"0.45","4.9",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-08",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-09",,,,,"0.05","0.7",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-10",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-11",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-03-12",,,,,"0.20","1.7",,,,,,,,,
